url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://www.world-grain.com/articles/18329-us-spring-wheat-plantings-at-50-year-low,,US spring wheat plantings at 50 - year low,20230404T161500Z,https://www.world-grain.com/ext/resources/2023/04/04/wheat-field_SCHANKZ---STOCK.ADOBE.COM_e-(1).jpg?&t=1680621085,world-grain.com,English,United States
https://www.msn.com/en-us/money/companies/kansas-wheat-crop-continues-to-struggle/ar-AA19vijZ,,Kansas wheat crop continues to struggle,20230405T150000Z,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA19vfty.img?&m=6&q=60&o=t&l=f&f=jpg,msn.com,English,United States
https://www.msn.com/en-us/money/markets/grains-soybeans-ease-lower-argentina-output-estimate-caps-decline/ar-AA19Kp1G,,GRAINS - Soybeans ease ; lower Argentina output estimate caps decline,20230412T044500Z,https://static-entertainment-eus-s-msn-com.akamaized.net/sc/c6/519670.jpg,msn.com,English,United States
https://www.nbcdfw.com/tag/extreme-weather/,,Tag : Extreme Weather – NBC 5 Dallas - Fort Worth,20230413T171500Z,,nbcdfw.com,English,United States
https://www.nbcwashington.com/tag/extreme-weather/,,Tag : Extreme Weather – NBC4 Washington,20230413T163000Z,,nbcwashington.com,English,United States
https://www.agupdate.com/business/weather-disasters-cause-huge-losses/article_336a3922-da10-11ed-86ec-dfbb016334c4.html,,Weather disasters cause huge losses,20230418T103000Z,https://bloximages.chicago2.vip.townnews.com/agupdate.com/content/tncms/assets/v3/editorial/8/ef/8efb53fc-da10-11ed-b728-7b269b663317/643820e802708.image.jpg?crop=1500%2C788%2C0%2C28,agupdate.com,English,United States
https://finance.yahoo.com/news/deadly-heat-bakes-millions-china-030619938.html,https://finance.yahoo.com/amphtml/news/deadly-heat-bakes-millions-china-030619938.html,"Deadly Heat Bakes Millions From China to India , Raising Blackout Risks",20230420T044500Z,https://s.yimg.com/ny/api/res/1.2/E75Mctuk9mQN3daX.ydPDw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03ODQ-/https://media.zenfs.com/en/bloomberg_markets_842/55ded2651573b75ee4488d993550d143,finance.yahoo.com,English,United States
https://science.howstuffworks.com/nature/natural-disasters/homes-flood-wildfire-risk.htm,,What Your Home Flood or Wildfire Danger ? This Site Will Tell You,20230418T054500Z,https://media.hswstatic.com/eyJidWNrZXQiOiJjb250ZW50Lmhzd3N0YXRpYy5jb20iLCJrZXkiOiJnaWZcL3Jpc2stZmFjdG9yMS5qcGciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOiIxMjAwIn19fQ==,science.howstuffworks.com,English,United States
https://www.agriculture.com/news/business/summer-like-weather-earlier-in-april-contributed-to-an-early-start-to-planting,,Summer - like weather earlier in April contributed to an early start to planting,20230424T201500Z,https://static.agriculture.com/styles/width_550/s3/s3fs-public/image/2016/03/31/JohnDeerePlantingCorn-WideShot.jpg,agriculture.com,English,United States
https://www.natureworldnews.com/articles/56301/20230424/u-s-weather-forecast-cold-eyes-pacific-northwest-persist-east.htm,https://www.natureworldnews.com/amp/articles/56301/20230424/u-s-weather-forecast-cold-eyes-pacific-northwest-persist-east.htm,"U . S . Weather Forecast : Cold Weather Eyes Pacific Northwest , to Persist on East Coast by April 24",20230424T130000Z,https://1471793142.rsc.cdn77.org/data/images/full/64809/u-s-cold-weather.jpg,natureworldnews.com,English,United States
https://www.agriculture.com/news/three-big-things/3-big-things-today-april-26-2023,,"3 Big Things Today , April 26 , 2023",20230426T141500Z,https://static.agriculture.com/styles/width_550/s3/image/2022/08/01/Busakorn%20Pongparnit_1253793575.jpg,agriculture.com,English,United States
https://news.wfsu.org/2023-04-30/hurricane-preparedness-week-starts-today,https://news.wfsu.org/2023-04-30/hurricane-preparedness-week-starts-today?_amp=true,Hurricane Preparedness Week is underway in Florida,20230501T173000Z,http://npr-brightspot.s3.amazonaws.com/8e/0c/dad571ef48a1b3b1e3480e1974ac/hurricane-prep-week-day-1.png,news.wfsu.org,English,United States
https://storyconsole.houstonpress.com/sc/four-hurricane-season-preparedness-tips-for-houstonians,,4 Hurricane Season Preparedness Tips for Houstonians,20230504T191500Z,https://www.houstonpress.com/imager/b/original/11507735/104f/binary-viewer.jpg,storyconsole.houstonpress.com,English,United States
https://www.houstonchronicle.com/news/houston-weather/hurricanes/article/how-to-prepare-for-hurricanes-what-to-do-before-18073739.php,,"How to prepare for hurricanes : What to do before , during , after storms",20230503T201500Z,https://s.hdnux.com/photos/01/30/14/77/23121906/3/rawImage.jpg,houstonchronicle.com,English,United States
https://climatecrocks.com/2023/05/11/europes-future-is-hotter-and-dryer/,,"Europe Future is Hotter , and Dryer | Climate Denial Crock of the Week",20230511T200000Z,https://climatecrock.files.wordpress.com/2023/05/image-22.png,climatecrocks.com,English,United States
https://www.agriculture.com/weather/news/more-than-41-of-kansas-suffering-from-d4-drought,,More than 41 % of Kansas suffering from D4 drought,20230513T000000Z,https://static.agriculture.com/styles/width_550/s3/image/2023/05/12/Kansasnotextmpa.png,agriculture.com,English,United States
http://www.msn.com/en-us/weather/topstories/texas-oklahoma-flood-threat-despite-ongoing-drought-to-last-through-mother-s-day/ar-AA1b0Rm4,,"Texas , Oklahoma Flood Threat , Despite Ongoing Drought , To Last Through Mother Day",20230510T194500Z,http://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1b0Mra.img?&m=6&q=60&o=t&l=f&f=jpg,msn.com,English,United States
https://www.aol.com/weather/forecast/us/lithia,,"AOL - News , Politics , Sports , Mail & Latest Headlines",20230521T084500Z,https://s.yimg.com/cv/apiv2/aolfp/metadata/og-image.png,aol.com,English,United States
https://nypost.com/2023/05/21/possible-tropical-development-off-southeast-coast-by-memorial-day/,https://nypost.com/2023/05/21/possible-tropical-development-off-southeast-coast-by-memorial-day/amp/,Possible tropical development off Southeast coast by Memorial Day,20230521T141500Z,https://nypost.com/wp-content/uploads/sites/2/2023/05/NYPICHPDPICT000011491521.jpg?quality=75&strip=all,nypost.com,English,United States
https://jcpost.com/posts/b5ae03cc-1b85-437f-b6a2-cfa560ec813a,,Wheat Tour 2023 - Day 1,20230518T124500Z,https://media.eaglewebservices.com/public/2023/5/1684379686981.jpeg,jcpost.com,English,United States
https://science.howstuffworks.com/nature/natural-disasters/wildfire-smoke-photosynthesis-news.htm,,Wildfire Smoke Is Affecting Photosynthesis . Here How,20230529T071500Z,https://media.hswstatic.com/eyJidWNrZXQiOiJjb250ZW50Lmhzd3N0YXRpYy5jb20iLCJrZXkiOiJnaWZcL3dpbGRmaXJlcy1waG90b3N5bnRoZXNpcy5qcGciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOiIxMjAwIn19fQ==,science.howstuffworks.com,English,United States
https://buffalonews.com/weather/forecasts/don-pauls-forecast-foolproof-holiday-weekend-weather-on-tap/article_6cb7ee8c-fbde-11ed-8354-2bf027e712d9.html,,Don Paul forecast : Foolproof holiday weekend weather on tap,20230526T210000Z,https://bloximages.chicago2.vip.townnews.com/buffalonews.com/content/tncms/assets/v3/editorial/c/22/c22baf1e-fbe0-11ed-b1ac-d3de8bf99fef/60b51ade1d387.image.jpg?crop=1600%2C840%2C0%2C112,buffalonews.com,English,United States
https://www.hawaiitribune-herald.com/2023/05/26/hawaii-news/4-to-7-hurricanes-predicted-as-hawaii-officials-remind-public-to-get-prepared-for-storm-season/,https://www.hawaiitribune-herald.com/2023/05/26/hawaii-news/4-to-7-hurricanes-predicted-as-hawaii-officials-remind-public-to-get-prepared-for-storm-season/amp/,4 to 7 hurricanes predicted as Hawaii officials remind public to get prepared for storm season,20230526T113000Z,https://www.hawaiitribune-herald.com/wp-content/uploads/2023/05/web1_PREVIOUS-SEASONS-copy--1-.jpg,hawaiitribune-herald.com,English,United States
https://www.indystar.com/story/news/weather/2023/06/02/national-hurricane-center-spaghetti-models-tropical-depression/70281227007/,,"Tropical Storm Arlene forms in Gulf , will stay offshore , hurricane center says",20230603T230000Z,"https://www.gannett-cdn.com/presto/2023/06/02/USAT/e24e816a-0fcf-438c-bf61-db868c4f05ac-Geo_color_td_2_cropped.jpg?auto=webp&crop=716,403,x0,y129&format=pjpg",indystar.com,English,United States
https://www.dispatch.com/story/news/weather/2023/06/02/national-hurricane-center-spaghetti-models-tropical-depression/70281227007/,,"Tropical Storm Arlene forms in Gulf , will stay offshore , hurricane center says",20230604T150000Z,"https://www.gannett-cdn.com/presto/2023/06/02/USAT/e24e816a-0fcf-438c-bf61-db868c4f05ac-Geo_color_td_2_cropped.jpg?auto=webp&crop=716,403,x0,y129&format=pjpg",dispatch.com,English,United States
https://edition.cnn.com/2023/06/02/business-food/china-animals-crops-extreme-weather-intl-hnk/,https://amp.cnn.com/cnn/2023/06/02/business-food/china-animals-crops-extreme-weather-intl-hnk/index.html,"Farm animals , crops suffer from extreme weather affecting China",20230602T074500Z,"https://media.cnn.com/api/v1/images/stellar/prod/230602015839-01-shanghai-tourists-052923-restricted.jpg?c=16x9&q=w_800,c_fill",edition.cnn.com,English,United States
https://www.zerohedge.com/markets/kansas-wheat-harvest-will-be-smallest-1957-and-us-corn-being-absolutely-devastated-drought,,Kansas Wheat Harvest Will Be The Smallest Since 1957 And US Corn Is Being Absolutely Devastated By Drought,20230613T161500Z,https://assets.zerohedge.com/s3fs-public/styles/16_9_max_700/public/2023-06/2023-06-12_14-54-34.jpg?itok=NLKiu8LN,zerohedge.com,English,United States
https://www.effinghamdailynews.com/news/local_news/illinois-wheat-tour-scouts-are-bullish-about-yield-potential/article_bb09925e-0960-11ee-8c93-2784e3680458.html,,Illinois wheat tour scouts are bullish about yield potential,20230613T123000Z,https://bloximages.chicago2.vip.townnews.com/effinghamdailynews.com/content/tncms/assets/v3/editorial/7/4d/74d6cf42-0963-11ee-b9ba-1b986c2e7a83/648786784aac9.image.jpg?crop=1200%2C630%2C0%2C135,effinghamdailynews.com,English,United States
https://www.mercurynews.com/2023/06/16/without-climate-change-these-extreme-weather-events-would-not-have-happened/,https://www.mercurynews.com/2023/06/16/without-climate-change-these-extreme-weather-events-would-not-have-happened/amp/,"Without climate change , these extreme weather events would not have happened",20230616T190000Z,https://www.mercurynews.com/wp-content/uploads/2023/06/cnn-L19jb21wb25lbnRzL2ltYWdlL2luc3RhbmNlcy9pbWFnZS01Nzg2Yjc2NTMxNTY0YmViZGM0OTlkNDJkYjE5YzRmOA-L19wYWdlcy9oX2I5ZDQxODNlY2Y4MDcwOTUyYTI0ZTVkZjMzYzNjNzE3.jpg,mercurynews.com,English,United States
https://www.inforum.com/news/minnesota/expanding-drought-conditions-stressing-crops-in-parts-of-minnesota,,Expanding drought conditions stressing crops in parts of Minnesota,20230622T224500Z,https://forum-communications-production-web.s3.us-west-2.amazonaws.com/brightspot/47/15/aab8aa134bf8a3799e7b5e10a3a8/d29443-20230621-corn01-webp1400.jpg,inforum.com,English,United States
https://www.grandforksherald.com/news/minnesota/expanding-drought-conditions-stressing-crops-in-parts-of-minnesota,,Expanding drought conditions stressing crops in parts of Minnesota,20230622T233000Z,https://forum-communications-production-web.s3.us-west-2.amazonaws.com/brightspot/47/15/aab8aa134bf8a3799e7b5e10a3a8/d29443-20230621-corn01-webp1400.jpg,grandforksherald.com,English,United States
https://jcpost.com/posts/1d2c9728-7a25-4c68-b48c-15dfd5afbced,,"Drought hits the Midwest , threatening crops and the world food supply",20230626T201500Z,https://media.eaglewebservices.com/public/2023/5/1684861752582.png,jcpost.com,English,United States
https://fox2now.com/news/missouri/how-drought-conditions-are-affecting-missouri-grape-livestock-farmers/,https://fox2now.com/news/missouri/how-drought-conditions-are-affecting-missouri-grape-livestock-farmers/amp/,"How drought conditions are affecting Missouri grape , livestock farmers",20230628T234500Z,https://fox2now.com/wp-content/uploads/sites/14/2023/06/snapshot-2023-06-28T181416.554.jpg,fox2now.com,English,United States
https://grist.org/drought/drought-hits-the-midwest-threatening-crops-and-the-worlds-food-supply/,,"Drought hits the Midwest , threatening crops and the world food supply",20230702T163000Z,https://grist.org/wp-content/uploads/2023/06/TractorCorn.jpg,grist.org,English,United States
https://www.ncnewsonline.com/news/local_news/volant-farmer-unsure-about-corn-crop-after-early-drought/article_7e3a90d8-1c2c-11ee-8cc0-633b675a257f.html,,Volant farmer unsure about corn crop after early drought,20230708T141500Z,https://bloximages.chicago2.vip.townnews.com/ncnewsonline.com/content/tncms/assets/v3/editorial/2/2f/22fe4f3e-ccd2-11ec-b6df-3f0c733030ef/64a87a1951414.image.jpg?crop=1635%2C858%2C0%2C116,ncnewsonline.com,English,United States
https://www.aol.com/news/damage-crops-derecho-winds-fall-223549802.html,https://www.aol.com/amphtml/damage-crops-derecho-winds-fall-223549802.html,Damage to crops from derecho winds fall short of historic 2020 episode,20230707T020000Z,https://s.yimg.com/ny/api/res/1.2/M3VysT_r1MolNGp6p1syPg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD05MDA-/https://media.zenfs.com/en/aol_fox_weather_976/7cd6b294f7a5a4873b08e61e2ad1b8ac,aol.com,English,United States
https://www.thesuntimes.com/news/drought-sends-corn-soybeans-in-opposite-directions-following-acreage-report/article_e8f1985f-37f7-536f-bcde-d0a0560fecc0.html,,"Drought sends corn , soybeans in opposite directions following acreage report",20230710T164500Z,,thesuntimes.com,English,United States
https://www.nbc15.com/2023/07/12/rain-comes-crucial-time-dane-county-farmers/,https://www.nbc15.com/2023/07/12/rain-comes-crucial-time-dane-county-farmers/?outputType=amp,Rain comes at crucial time for Dane County farmers,20230713T000000Z,https://gray-wmtv-prod.cdn.arcpublishing.com/resizer/U_0nl2HU4b09QnyZhnAefkxaiQ4=/1200x600/smart/filters:quality(85)/cloudfront-us-east-1.images.arcpublishing.com/gray/VUVWRXKQ6VHKBOPV35HJKTQUUA.jpg,nbc15.com,English,United States
https://www.channelnewsasia.com/business/china-wheat-output-falls-09-after-rain-damage-ahead-harvest-3630991,,China wheat output falls 0 . 9 % after rain damage ahead of harvest,20230715T051500Z,"https://onecms-res.cloudinary.com/image/upload/s--Dp6Q-Iha--/fl_relative,g_south_east,l_one-cms:core:watermark:reuters,w_0.1/f_auto,q_auto/c_fill,g_auto,h_338,w_600/v1/one-cms/core/2023-07-15t042732z_1_lynxmpej6e015_rtroptp_3_asia-weather-china-wheat.jpg?itok=gVKL15HY",channelnewsasia.com,English,United States
https://www.reuters.com/world/china/china-wheat-output-falls-09-after-rain-damage-ahead-harvest-2023-07-15/,,China wheat output falls 0 . 9 % after rain damage ahead of harvest,20230715T051500Z,https://www.reuters.com/resizer/j3Thq0USarmxSGWebs7ae5uH8aw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/66UOFOS32FO5JGOTC5WNVQIMEY.jpg,reuters.com,English,United States
https://www.agriculture.com/rains-relieve-argentina-s-drought-hit-wheat-fields-7563808,,Rains relieve Argentina drought - hit wheat fields,20230721T030000Z,https://www.agriculture.com/thmb/ZrRL8LTuxLt_IdjK8uJIwZ_nC7M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/IMG_1646-0965e9e717c743baaa7a008998430eae.jpg,agriculture.com,English,United States
https://www.proactiveinvestors.com/companies/news/1021232/inflation-and-famine-warnings-as-wheat-prices-jump-on-russia-threats-us-drought-1021232.html,,"Inflation and famine warnings as wheat prices jump on Russia threats , US drought",20230720T101500Z,https://cdn.proactiveinvestors.com/eyJidWNrZXQiOiJwYS1jZG4iLCJrZXkiOiJ1cGxvYWRcL05ld3NcL0ltYWdlXC8yMDIzXzA3XC8yMDIzLTA3LTIwLTA5LTI1LTI1LWRhNWQyOTA1ZmQxMzE1N2I2YjBiODIzOGE1ZWZkNjUyLmpwZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6MTIwMCwiaGVpZ2h0Ijo2MzAsImZpdCI6ImNvdmVyIn19fQ==,proactiveinvestors.com,English,United States
https://commercialobserver.com/2023/07/americans-are-moving-to-at-risk-climate-areas-for-cheaper-housing/,,Americans Are Moving to At - Risk Climate Areas for Cheaper Housing,20230724T213000Z,https://commercialobserver.com/wp-content/uploads/sites/3/2023/07/GettyImages-1536479986.jpeg?quality=80,commercialobserver.com,English,United States
https://www.whsv.com/2023/07/31/july-2023-weather-headlines/,https://www.whsv.com/2023/07/31/july-2023-weather-headlines/?outputType=amp,July 2023 weather headlines,20230731T174500Z,https://gray-whsv-prod.cdn.arcpublishing.com/resizer/ebr63xY_KLKv1W7ALBVKksOIzJg=/1200x600/smart/filters:quality(85)/cloudfront-us-east-1.images.arcpublishing.com/gray/7SVE7LVJGZEBHPAKW7WIDX7IWQ.JPG,whsv.com,English,United States
https://www.ksn.com/news/state-regional/kansas-wheat-harvest-limps-to-the-finish-line/,https://www.ksn.com/news/state-regional/kansas-wheat-harvest-limps-to-the-finish-line/amp/,Kansas wheat harvest limps to the finish line,20230802T130000Z,https://www.ksn.com/wp-content/uploads/sites/13/2023/07/GettyImages-146796585.jpg,ksn.com,English,United States
https://www.sentinelsource.com/news/local/monadnock-region-farming-season-mired-in-late-frost-flooding/article_4748d9ff-a479-5f71-bafd-72e5180b5b18.html,,"Monadnock Region farming season mired in late frost , flooding",20230729T151500Z,https://bloximages.chicago2.vip.townnews.com/sentinelsource.com/content/tncms/assets/v3/editorial/2/95/2957ff1b-52d4-5e61-814b-f820b975f88d/64c2cb21d0ed7.image.jpg?crop=1703%2C894%2C0%2C160,sentinelsource.com,English,United States
https://news.yahoo.com/chinas-summer-extremes-farmers-worried-104507431.html,https://news.yahoo.com/amphtml/chinas-summer-extremes-farmers-worried-104507431.html,China summer of extremes has farmers worried,20230808T113000Z,https://s.yimg.com/ny/api/res/1.2/yIRANMneZ1For75xZqjwvw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/nbc_news_122/987cec1d12554c3d5b1a714967e19841,news.yahoo.com,English,United States
https://www.argusleader.com/story/news/2023/08/08/drought-drives-big-drop-in-wheat-and-oat-forecast-amid-long-term-shift-to-corn-and-soybeans/70551492007/,,Drought drives big drop in wheat and oat forecast amid long - term shift to corn and soybeans,20230808T201500Z,"https://www.gannett-cdn.com/authoring/authoring-images/2023/08/08/PSIF/70551671007-51040248527-54-fe-452390-ke-16910964935801024-x-683.jpg?auto=webp&crop=1023,578,x0,y52&format=pjpg",argusleader.com,English,United States
https://www.wbwn.com/2023/08/09/recent-rainfall-a-benefit-to-central-illinois-farmers/,,Recent Rainfall a Benefit to Central Illinois Farmers,20230809T170000Z,https://express-images.franklymedia.com/6616/sites/380/2023/08/09091239/A-Field-of-Corn-652x512-1.png,wbwn.com,English,United States
https://www.dailynews.com/2023/07/18/photos-extreme-weather-surges-around-the-world/,https://www.dailynews.com/2023/07/18/photos-extreme-weather-surges-around-the-world/amp/,Photos : Extreme weather surges around the world,20230817T154500Z,https://www.dailynews.com/wp-content/uploads/2023/07/GettyImages-1536844057.jpg,dailynews.com,English,United States
https://www.jacksonprogress-argus.com/news/world_nation/first-it-was-drought-now-rain-hail-and-worms-are-impacting-colorado-s-biggest-crops/article_bcf2bc2d-4df3-563e-9038-1bcda6e4f30c.html,,"First it was drought . Now rain , hail and worms are impacting Colorado biggest crops | World / Nation",20230818T134500Z,https://bloximages.newyork1.vip.townnews.com/jacksonprogress-argus.com/content/tncms/assets/v3/editorial/d/93/d9352af7-b017-5d2c-9ba9-81e4d70d4636/64df3074c16c1.image.jpg?crop=1710%2C898%2C0%2C157,jacksonprogress-argus.com,English,United States
https://obrag.org/2023/08/hilary-first-ever-tropical-storm-watch-issued-for-socal-storm-has-potential-to-be-tropical-cyclone-first-one-in-nearly-century/,,"  Hilary : First Ever Tropical Storm Watch Issued for SoCal , Storm Has Potential to Be Tropical Cyclone – First One in Nearly Century",20230818T200000Z,https://149359429.v2.pressablecdn.com/facebook.jpg,obrag.org,English,United States
https://www.cbsnews.com/losangeles/pictures/aftermath-of-tropical-storm-hilary-in-southern-california/,https://www.cbsnews.com/amp/losangeles/pictures/aftermath-of-tropical-storm-hilary-in-southern-california/,Photos : Aftermath of Tropical Storm Hilary in Southern California,20230821T221500Z,https://assets1.cbsnewsstatic.com/hub/i/r/2023/08/21/60a7c71b-adc3-4a1a-9faa-13ff07cae437/thumbnail/1200x630/57f80b0dca24e94a1d5a33c2dea1e2e5/gettyimages-1629818907.jpg?v=0b4ae642db52799a178d90d83603a9dc,cbsnews.com,English,United States
https://www.aol.com/news/hilary-unleashes-historic-flash-floods-163027298.html,https://www.aol.com/amphtml/hilary-unleashes-historic-flash-floods-163027298.html,"Photos : Hilary brings historic flash floods , mudslides and downed trees",20230821T204500Z,https://s.yimg.com/ny/api/res/1.2/IJDZ8DX3vexBsfIGFjQpug--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/aol_yahoo_news_184/ce953f1d55d8f11b9e6b565b747279d9,aol.com,English,United States
https://www.agweb.com/news/crops/crop-production/heres-how-pro-farmers-2023-yield-estimates-stack-usda-expectations,,Here How Pro Farmer 2023 Yield Estimates Stack Up to USDA Expectations,20230825T213000Z,https://cdn.farmjournal.com/s3fs-public/2023-08/2023-ProFarmer-National-Production-Estimates.jpg,agweb.com,English,United States
https://www.marketwatch.com/story/wheat-futures-slide-as-russian-price-weakness-felt-daily-grain-highlights-235ac7e3,https://www.marketwatch.com/amp/story/wheat-futures-slide-as-russian-price-weakness-felt-daily-grain-highlights-235ac7e3,Wheat Futures Slide as Russian Price Weakness Felt -- Daily Grain Highlights,20230829T194500Z,,marketwatch.com,English,United States
https://wbckfm.com/ixp/689/p/long-range-forecast-predicts-first-cold-snap-of-fall-in-west-michigan/,,Long - Range Forecast Predicts First  Cold Snap  of Fall in West MI,20230830T194500Z,https://townsquare.media/site/689/files/2023/08/attachment-Untitled-design-2023-08-30T124120.599.jpg?&zc=1&s=0&a=t&q=89,wbckfm.com,English,United States
https://brownfieldagnews.com/news/eastern-nebraska-farmer-says-dryland-crops-are-losing-yield-every-day/,,Eastern Nebraska farmer says dryland crops are losing yield every day,20230830T211500Z,https://brownfieldagnews.com/wp-content/uploads/2023/08/Crop-pic-Clausen-e1693409280166.jpeg,brownfieldagnews.com,English,United States
https://news.yahoo.com/2023-claims-time-highest-number-224659944.html,https://news.yahoo.com/amphtml/2023-claims-time-highest-number-224659944.html,"2023 claims all - time highest number of billion - dollar disasters , NOAA says",20230912T011500Z,https://s.yimg.com/ny/api/res/1.2/CGqPwEE8pv8EnwntpXVL4g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02OTM-/https://media.zenfs.com/en/fox_weather_articles_483/3e3db3098a8223c6cacb3578776a75cf,news.yahoo.com,English,United States
https://www.agweek.com/business/markets/markets-display-u-s-wheat-as-the-grain-of-last-resort,,Markets display U . S . wheat as the grain of last resort,20230908T151500Z,https://forum-communications-production-web.s3.us-west-2.amazonaws.com/brightspot/4e/65/ef85831a4af5a0943c69b9367a62/wheatfieldbarn.jpg,agweek.com,English,United States
https://www.klkntv.com/nebraska-farmers-forced-into-early-harvest-after-drought-and-heat/,,Nebraska farmers forced into early harvest after drought and heat,20230910T200000Z,https://wpcdn.us-east-1.vip.tn-cloud.net/www.klkntv.com/content/uploads/2023/09/b/o/drought-harvest.jpg,klkntv.com,English,United States
https://www.forbes.com/sites/jimfoerster/2023/09/20/compound-weather-events-contributing-to-more-extreme-weather/,https://www.forbes.com/sites/jimfoerster/2023/09/20/compound-weather-events-contributing-to-more-extreme-weather/amp/,Compound Weather Events Contributing To More Extreme Weather,20230920T151500Z,https://imageio.forbes.com/specials-images/imageserve/650a474f252bc565e560d976/0x0.jpg?format=jpg,forbes.com,English,United States
https://nbc-2.com/weather/forecast/2023/09/16/forecast-dry-start-scattered-afternoon-storms/,https://nbc-2.com/weather/forecast/2023/09/16/forecast-dry-start-scattered-afternoon-storms/amp/,"Forecast : Dry start , scattered afternoon storms",20230916T124500Z,https://nbc-2.com/wp-content/uploads/2023/09/lauren.jpg,nbc-2.com,English,United States
https://www.wmur.com/article/apples-new-hampshire-orchards-spring-frost/45212811,https://www.wmur.com/amp/article/apples-new-hampshire-orchards-spring-frost/45212811,No pick - your - own apples at some NH orchards after spring frost,20230920T031500Z,"https://kubrick.htvapps.com/vidthumb/7b894c14-ee54-4c0a-bf32-f973c1a267f2/5e838102-3e43-4495-9e1f-1fe20104d095.jpg?crop=0.786xw:0.786xh;0.119xw,0",wmur.com,English,United States
https://www.wnct.com/have-you-seen-this/tropical-storm-with-dangerous-storm-surge-heads-for-north-carolina/,https://www.wnct.com/have-you-seen-this/tropical-storm-with-dangerous-storm-surge-heads-for-north-carolina/amp/,Tropical storm with dangerous storm surge heads for North Carolina,20230922T204500Z,https://www.wnct.com/wp-content/uploads/sites/99/2023/09/Screenshot-2023-09-22-155228.jpg,wnct.com,English,United States
https://www.agweek.com/business/markets/drought-and-a-drying-mississippi-grain-corridor-moves-market,,Drought and a drying Mississippi grain corridor moves market,20230922T113000Z,https://fcc-cue-exports-brightspot.s3.us-west-2.amazonaws.com/agweek/binary/barge-943176_1920_binary_7027521.jpg,agweek.com,English,United States
https://www.cbsnews.com/news/tropical-storm-ophelia-north-carolina-virginia/,https://www.cbsnews.com/amp/news/tropical-storm-ophelia-north-carolina-virginia/,East Coast under tropical storm warning as system takes aim at North Carolina,20230922T144500Z,https://assets1.cbsnewsstatic.com/hub/i/r/2023/09/22/a4778827-aa99-4f0e-83ee-f95bc8f8110b/thumbnail/1200x630/07fc065179a1f1ea88a1c6a4626cd89c/ap23264558029039.jpg?v=f5251b37272e6b1bc4e5456ab4445a67,cbsnews.com,English,United States
https://www.agriculture.com/colder-weather-on-the-horizon-as-october-begins-8302882,,Colder weather on the horizon as October begins,20231002T143000Z,https://www.agriculture.com/thmb/0p_snOLMdjqTyZziwKXLt0POfJQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/MississippiCornHarvest3-6d79fd569b914e668e7ba871bc55cb44.jpg,agriculture.com,English,United States
https://www.fox9.com/news/tracking-philippe-new-england-northeast,https://www.fox9.com/news/tracking-philippe-new-england-northeast.amp,Weather deteriorating in Bermuda before Philippe impacts arrive in New England,20231006T151500Z,https://images.foxtv.com/static.fox9.com/www.fox9.com/content/uploads/2023/10/1280/720/FOX-Weather-Philippe-latest.jpg?ve=1&tl=1,fox9.com,English,United States
https://www.syracuse.com/weather/2023/10/upstate-nys-dry-record-breaking-hot-spell-will-end-abruptly-this-weekend.html,https://www.syracuse.com/weather/2023/10/upstate-nys-dry-record-breaking-hot-spell-will-end-abruptly-this-weekend.html?outputType=amp,"Upstate NY dry , record - breaking hot spell will end abruptly this weekend",20231005T174500Z,https://www.syracuse.com/resizer/5TJ6LcAyjZoiTQe7B_sxZM1V6lk=/1280x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/ZTXUV2XTPFDK3OMCG43NB3P33Y.jpg,syracuse.com,English,United States
https://lancasteronline.com/news/local/spring-summer-drought-proves-a-mixed-blessing-for-lancaster-countys-fall-crops/article_409aee66-6949-11ee-8fc6-eb70570e968a.html,,"Spring , summer drought proves a mixed blessing for Lancaster County fall crops",20231013T113000Z,https://bloximages.newyork1.vip.townnews.com/lancasteronline.com/content/tncms/assets/v3/editorial/7/77/7771c0d4-694b-11ee-9b17-0f0d0b92cb58/65286dd6272b5.image.jpg?crop=1763%2C926%2C0%2C124,lancasteronline.com,English,United States
https://grist.org/agriculture/nothings-predictable-extreme-weather-is-ruining-farmers-crops-and-their-finances/,,"  Nothing predictable : Extreme weather is ruining farmer crops , and their finances",20231013T120000Z,https://grist.org/wp-content/uploads/2023/10/1013_Insurance_Crop.jpg,grist.org,English,United States
